name,analysis_no_of_clusters_score,analysis_infiltration_score,analysis_mrca_score,analysis_total_score,n_d_0,n_d_1,n_d_2,n_d_3,n_d_4,n_s,n_p,Ne_d_0,Ne_d_1,Ne_d_2,Ne_d_3,Ne_d_4,Ne_s,Ne_p,Ne_actual,mut_haplotypes_sample, mut_haplotypes_population,method
9_13_1000_0.00025_2.5e-05_0.5_100,0.0904725992961287,1.0,0.2649541614683228,0.2530739437275385,48,48,22,12,8,4,5,35385.4490423318,35385.4490423318,8620.996160123672,3532.521036834695,2032.91447717294,829.9718940271836,684.6338981531534,1000,102,1016.0,SINGER
2_15_1000_0.00025_0.0025_0.7_100,0.0489211456044998,0.6572776726244423,0.1142932481834,0.1499804400443262,88,88,26,11,4,6,7,100126.80668662522,100126.80668662522,9366.061549305514,2790.32031567162,766.2141011985723,1271.9422662851157,959.819866295088,1000,141,1410.0,SINGER
9_14_1000_0.00025_0.00025_0.5_100,0.065266788395212,0.9184486373165618,0.3862770799904076,0.2413956094726938,53,53,19,12,7,5,6,42182.97001548714,42182.97001548714,6747.064708365622,3479.391523090576,1683.3317289779277,1089.8982193906686,847.4445496254266,1000,106,1006.0,SINGER
4_15_1000_0.00025_0.0025_0.5_100,0.0436580882352941,0.9208257734912146,0.1253786705913708,0.1874913283770937,79,79,12,4,1,4,6,209042.6705942455,209042.6705942455,3620.0434255384935,843.2424125427566,155.6086238524778,843.2424125427566,847.5830556360867,1000,96,1005.0,SINGER
5_15_1000_0.00025_0.0025_0.5_100,0.0603829739442947,0.8018031318589385,0.2428295462326067,0.198962983474738,79,79,19,6,1,6,8,140630.9529493139,140630.9529493139,6747.064708365622,1377.351363039199,152.82749231954045,1377.351363039199,1181.77014416186,1000,106,1028.0,SINGER
3_15_1000_0.00025_0.0025_0.5_100,0.0541666666666666,0.7822947913880292,0.158633446534308,0.1790559023550172,77,77,13,3,2,5,6,180756.98130145157,180756.98130145157,4055.269468028878,588.0798756483455,357.3228635878246,1120.537468596909,846.7548060721481,1000,96,1011.0,SINGER
8_14_1000_0.00025_0.00025_0.5_100,0.0732074983839689,0.7577314814814815,0.3686604929444296,0.2202040450326649,79,79,14,4,2,7,7,145116.79775496072,145116.79775496072,4338.503519461649,823.7881696938739,350.5332441634088,1688.2963462700643,1013.7505139381246,1000,105,1010.0,SINGER
6_14_1000_0.00025_0.00025_0.7_100,0.0337686567164179,0.9173181015742404,0.2181720706810791,0.1939615855397904,67,67,32,19,9,3,3,53325.6413403328,53325.6413403328,13311.636981444066,6045.998779232248,2175.7029007581045,544.4830561464963,362.79870284788086,1000,134,1415.0,SINGER
9_14_1000_0.00025_0.00025_0.7_100,0.0382738000860721,0.7232018669935032,0.5215269039400898,0.2135009757002894,72,72,26,17,7,4,6,55787.78533108112,55787.78533108112,9171.572529693958,4970.526489198737,1529.8481788739464,758.779246780161,801.0812211532465,1000,147,1433.0,SINGER
10_14_1000_0.00025_0.00025_0.5_100,0.0358811748998664,0.9187852780605162,0.2766568758344471,0.2044331455141511,62,62,29,9,4,3,6,61538.19533644061,61538.19533644061,13080.508418604828,2341.504641926608,819.8174332643295,573.0760583514901,847.7217484521294,1000,107,1004.0,SINGER
7_14_1000_0.00025_0.00025_0.7_100,0.0329907502569373,0.8182982646141151,0.2574716624216155,0.1844590142352157,85,85,27,12,6,4,5,92952.95735891764,92952.95735891764,9992.304358620522,3150.048306558456,1276.795680557614,768.799923526017,650.3264145429616,1000,139,1419.0,SINGER
6_15_1000_0.00025_0.0025_0.5_100,0.0775660871636103,0.7035282651072126,0.072464782379643,0.1706952181375556,68,68,20,7,0,7,10,107048.7103532119,107048.7103532119,7731.519796588429,1742.7783120545505,1000.0,1742.7783120545505,1541.1456178010158,1000,95,1012.0,SINGER
5_15_1000_0.00025_0.0025_0.7_100,0.0416306228373702,0.7212707575488718,0.3913569876860043,0.1960355977713905,86,86,25,13,6,5,8,100475.2712973133,100475.2712973133,8991.540414881334,3537.49808915914,1284.2879697620056,1020.4271822638846,1121.386694520609,1000,136,1405.0,SINGER
9_13_1000_0.00025_2.5e-05_0.7_100,0.0565570873100035,0.9409880013809332,0.2347722286746687,0.2159539956253427,50,50,28,16,9,4,4,28175.49246564125,28175.49246564125,10606.845747093335,4682.860105692015,2155.9294355060983,770.1141424110231,504.17926923303366,1000,138,1406.0,SINGER
8_15_1000_0.00025_0.0025_0.5_100,0.0341307422667732,0.9753563268414752,0.2288801874602617,0.2045269967320018,78,78,13,6,4,3,5,157151.53618716265,157151.53618716265,3969.40040334828,1397.1635740432637,832.0970552419699,580.9512522868395,685.9260294927045,1000,101,1004.0,SINGER
7_13_1000_0.00025_2.5e-05_0.5_100,0.1212205270457697,0.7343108872235085,0.2937355524734164,0.2390613348865775,33,33,20,14,11,6,10,16797.58074503192,16797.58074503192,7400.303457613256,4374.178466139561,3118.6617252532487,1389.0475882921116,1540.5924636806344,1000,103,1014.0,SINGER
10_13_1000_0.00025_2.5e-05_0.7_100,0.1824080749819754,0.8752557881850432,0.3846946132454422,0.3166782127019556,19,19,13,11,8,2,5,5828.124571741028,5828.124571741028,3449.4170619473507,2758.5342533656644,1819.1702932771375,327.80516072008686,650.3949313544109,1000,146,1418.0,SINGER
10_13_1000_0.00025_2.5e-05_0.5_100,0.1578947368421052,1.0,0.4312596162220234,0.3252152582227772,42,42,20,13,7,4,4,25945.334873971053,25945.334873971053,7326.110334228326,3906.399414549645,1688.2963462700643,823.7881696938739,527.0140132662715,1000,105,1042.0,SINGER
8_13_1000_0.00025_2.5e-05_0.7_100,0.1432669082125603,0.7427247742944088,0.3679339706897251,0.2668856474964123,47,47,26,17,11,9,12,25124.837052432387,25124.837052432387,9470.085220430215,5097.913176540535,2810.3483781751625,2155.9294355060983,1802.8442979155125,1000,138,1400.0,SINGER
7_13_1000_0.00025_2.5e-05_0.7_100,0.1138245033112582,0.6508383314872628,0.4790017541121293,0.2491531651577895,39,39,18,9,8,6,8,17041.150732122747,17041.150732122747,5326.670742870278,2097.8133554166698,1801.616776196952,1249.219227528851,1121.6469372248378,1000,151,1403.0,SINGER
9_13_1000_0.00025_2.5e-05_0.5_100,0.0904725992961287,1.0,0.2607544206954036,0.2524439826116006,48,48,22,12,8,4,5,35385.4490423318,35385.4490423318,8620.996160123672,3532.521036834695,2032.91447717294,829.9718940271836,684.6338981531534,1000,102,1016.0,SINGER
6_14_1000_0.00025_0.00025_0.5_100,0.0470284237726098,0.8151707059635448,0.1960599743773478,0.1846044986919607,56,56,16,6,3,3,4,71457.81754748768,71457.81754748768,5825.017811132129,1473.3760245057474,605.9792344823419,605.9792344823419,530.001334735366,1000,85,1004.0,SINGER
8_13_1000_0.00025_2.5e-05_0.5_100,0.15,0.9852121212121212,0.337133689839572,0.3033518716577539,35,35,24,15,6,6,8,17720.36394438019,17720.36394438019,9466.377783026564,4693.131694296148,1362.5799093903468,1362.5799093903468,1179.010172555604,1000,110,1042.0,SINGER
6_13_1000_0.00025_2.5e-05_0.7_100,0.1858108108108108,0.851147725835139,0.2394594594594594,0.2936586453617573,19,19,11,7,7,6,7,5795.1587534271375,5795.1587534271375,2746.3411721995617,1526.9914947515456,1526.9914947515456,1255.7807871024293,958.9584579702454,1000,148,1418.0,SINGER
8_14_1000_0.00025_0.00025_0.7_100,0.0549796114618096,0.7101849354606707,0.4649047671168366,0.2147491834098928,74,74,30,17,7,6,7,66386.34230908022,66386.34230908022,11907.5142048294,5128.394852846122,1563.4892001562005,1284.2879697620056,960.796824263732,1000,136,1401.0,SINGER
7_14_1000_0.00025_0.00025_0.5_100,0.0518177163338453,0.7934278325458399,0.3031672661196658,0.2007616662335176,56,56,15,8,6,4,6,59497.87883133038,59497.87883133038,5060.536744833518,2097.431844583396,1432.507848105511,850.3813064792739,846.3431732505265,1000,93,1014.0,SINGER
5_14_1000_0.00025_0.00025_0.7_100,0.0585712473036416,0.8361044644467981,0.2316293393642185,0.2011599436842016,80,80,30,13,7,5,5,75786.86139236455,75786.86139236455,11620.009287172585,3483.31509966206,1544.6160612303695,1009.3702881504582,650.6008652659624,1000,142,1415.0,SINGER
2_15_1000_0.00025_0.0025_0.7_100,0.049404704598697,0.6536190267334284,0.1214244952680431,0.1508398215193087,86,86,26,12,5,6,7,93585.82585303856,93585.82585303856,9366.061549305514,3134.593001384902,1011.1621481564353,1271.9422662851157,959.819866295088,1000,141,1410.0,SINGER
8_14_1000_0.00025_0.00025_0.5_100,0.0732074983839689,0.7577314814814815,0.3684036221961302,0.22016551442042,79,79,14,4,2,7,7,145116.79775496072,145116.79775496072,4338.503519461649,823.7881696938739,350.5332441634088,1688.2963462700643,1013.7505139381246,1000,105,1010.0,SINGER
4_15_1000_0.00025_0.0025_0.5_100,0.0436580882352941,0.9208257734912146,0.1237119124702119,0.1872413146589198,79,79,12,4,1,4,6,209042.6705942455,209042.6705942455,3620.0434255384935,843.2424125427566,155.6086238524778,843.2424125427566,847.5830556360867,1000,96,1005.0,SINGER
5_15_1000_0.00025_0.0025_0.5_100,0.0603829739442947,0.8120611649008804,0.2515027359465137,0.2018026668881153,80,80,18,6,1,6,8,148505.66366569465,148505.66366569465,6223.829859648632,1377.351363039199,152.82749231954045,1377.351363039199,1181.77014416186,1000,106,1028.0,SINGER
3_15_1000_0.00025_0.0025_0.5_100,0.0544349747474747,0.7745086750653274,0.1687687530882191,0.1795960965462643,76,76,13,4,2,5,6,168755.22182881692,168755.22182881692,4055.269468028878,843.2424125427566,357.3228635878246,1120.537468596909,846.7548060721481,1000,96,1011.0,SINGER
9_14_1000_0.00025_0.00025_0.5_100,0.0645440251572327,0.9184486373165618,0.3576747597402001,0.2365993271685772,54,54,19,12,7,5,6,44070.06590845542,44070.06590845542,6747.064708365622,3479.391523090576,1683.3317289779277,1089.8982193906686,847.4445496254266,1000,106,1006.0,SINGER
10_14_1000_0.00025_0.00025_0.5_100,0.0358811748998664,0.9187852780605162,0.2377567665978894,0.1985981291286674,62,62,29,9,4,3,6,61538.19533644061,61538.19533644061,13080.508418604828,2341.504641926608,819.8174332643295,573.0760583514901,847.7217484521294,1000,107,1004.0,SINGER
9_14_1000_0.00025_0.00025_0.7_100,0.0382738000860721,0.7232018669935032,0.4974561522722237,0.2098903629501095,72,72,26,17,7,4,6,55787.78533108112,55787.78533108112,9171.572529693958,4970.526489198737,1529.8481788739464,758.779246780161,801.0812211532465,1000,147,1433.0,SINGER
6_14_1000_0.00025_0.00025_0.7_100,0.0337686567164179,0.9173181015742404,0.2181720706810791,0.1939615855397904,67,67,32,19,9,3,3,53325.6413403328,53325.6413403328,13311.636981444066,6045.998779232248,2175.7029007581045,544.4830561464963,362.79870284788086,1000,134,1415.0,SINGER
7_14_1000_0.00025_0.00025_0.7_100,0.0329907502569373,0.8182982646141151,0.2574716624216155,0.1844590142352157,85,85,27,12,6,4,5,92952.95735891764,92952.95735891764,9992.304358620522,3150.048306558456,1276.795680557614,768.799923526017,650.3264145429616,1000,139,1419.0,SINGER
9_13_1000_0.00025_2.5e-05_0.5_100,0.0899509803921568,1.0,0.2313343286032363,0.2476658355649952,49,49,22,12,7,4,5,37048.23144162963,37048.23144162963,8620.996160123672,3532.521036834695,1703.6831799456504,829.9718940271836,684.6338981531534,1000,102,1016.0,SINGER
6_15_1000_0.00025_0.0025_0.5_100,0.0775660871636103,0.7035282651072126,0.0758861381136923,0.1712084214976629,68,68,20,7,0,7,10,107048.7103532119,107048.7103532119,7731.519796588429,1742.7783120545505,1000.0,1742.7783120545505,1541.1456178010158,1000,95,1012.0,SINGER
5_15_1000_0.00025_0.0025_0.7_100,0.0417855575065847,0.7290895723895217,0.4852926850731931,0.2114072288740165,86,86,26,12,6,5,8,100475.2712973133,100475.2712973133,9542.181440211203,3173.984161073103,1284.2879697620056,1020.4271822638846,1121.386694520609,1000,136,1405.0,SINGER
8_15_1000_0.00025_0.0025_0.5_100,0.0341307422667732,0.9753563268414752,0.2806543247949201,0.2122931173322006,78,78,13,6,4,3,5,157151.53618716265,157151.53618716265,3969.40040334828,1397.1635740432637,832.0970552419699,580.9512522868395,685.9260294927045,1000,101,1004.0,SINGER
8_13_1000_0.00025_2.5e-05_0.7_100,0.1432669082125603,0.7427247742944088,0.3952777168838547,0.2709872094255318,47,47,26,17,11,9,12,25124.837052432387,25124.837052432387,9470.085220430215,5097.913176540535,2810.3483781751625,2155.9294355060983,1802.8442979155125,1000,138,1400.0,SINGER
7_13_1000_0.00025_2.5e-05_0.5_100,0.1212205270457697,0.7343108872235085,0.2930189551548774,0.2389538452887967,33,33,20,14,11,6,10,16797.58074503192,16797.58074503192,7400.303457613256,4374.178466139561,3118.6617252532487,1389.0475882921116,1540.5924636806344,1000,103,1014.0,SINGER
6_13_1000_0.00025_2.5e-05_0.7_100,0.1858108108108108,0.851147725835139,0.2394594594594594,0.2936586453617573,19,19,11,7,7,6,7,5795.1587534271375,5795.1587534271375,2746.3411721995617,1526.9914947515456,1526.9914947515456,1255.7807871024293,958.9584579702454,1000,148,1418.0,SINGER
7_14_1000_0.00025_0.00025_0.5_100,0.0518177163338453,0.7934278325458399,0.6740986176502846,0.2564013689631104,56,56,15,8,6,4,6,59497.87883133038,59497.87883133038,5060.536744833518,2097.431844583396,1432.507848105511,850.3813064792739,846.3431732505265,1000,93,1014.0,SINGER
9_13_1000_0.00025_2.5e-05_0.7_100,0.0570652173913043,0.9409880013809332,0.2366664970831647,0.2165938269435277,49,49,28,17,9,4,4,27130.720537686542,27130.720537686542,10606.845747093335,5097.913176540535,2155.9294355060983,770.1141424110231,504.17926923303366,1000,138,1406.0,SINGER
7_13_1000_0.00025_2.5e-05_0.7_100,0.1138245033112582,0.6508383314872628,0.4790017541121293,0.2491531651577895,39,39,18,9,8,6,8,17041.150732122747,17041.150732122747,5326.670742870278,2097.8133554166698,1801.616776196952,1249.219227528851,1121.6469372248378,1000,151,1403.0,SINGER
10_13_1000_0.00025_2.5e-05_0.7_100,0.1824080749819754,0.8752557881850432,0.3836646410546913,0.316523716873343,19,19,13,11,8,2,5,5828.124571741028,5828.124571741028,3449.4170619473507,2758.5342533656644,1819.1702932771375,327.80516072008686,650.3949313544109,1000,146,1418.0,SINGER
10_13_1000_0.00025_2.5e-05_0.5_100,0.1578947368421052,1.0,0.5067856494757124,0.3365441632108305,42,42,20,13,7,4,4,25945.334873971053,25945.334873971053,7326.110334228326,3906.399414549645,1688.2963462700643,823.7881696938739,527.0140132662715,1000,105,1042.0,SINGER
8_14_1000_0.00025_0.00025_0.7_100,0.0549796114618096,0.7101849354606707,0.4603569671356,0.2140670134127073,74,74,30,17,7,6,7,66386.34230908022,66386.34230908022,11907.5142048294,5128.394852846122,1563.4892001562005,1284.2879697620056,960.796824263732,1000,136,1401.0,SINGER
8_13_1000_0.00025_2.5e-05_0.5_100,0.15,0.9852121212121212,0.3393155080213902,0.3036791443850267,35,35,24,15,6,6,8,17720.36394438019,17720.36394438019,9466.377783026564,4693.131694296148,1362.5799093903468,1362.5799093903468,1179.010172555604,1000,110,1042.0,SINGER
6_14_1000_0.00025_0.00025_0.5_100,0.0470284237726098,0.8151707059635448,0.195390976157905,0.1845041489590443,56,56,16,6,3,3,4,71457.81754748768,71457.81754748768,5825.017811132129,1473.3760245057474,605.9792344823419,605.9792344823419,530.001334735366,1000,85,1004.0,SINGER
5_14_1000_0.00025_0.00025_0.7_100,0.0582973818889311,0.8438382857226956,0.22913741910925,0.2017545230470436,81,81,30,12,7,5,5,78308.0556010989,78308.0556010989,11620.009287172585,3127.0096565561066,1544.6160612303695,1009.3702881504582,650.6008652659624,1000,142,1415.0,SINGER
2_15_1000_0.00025_0.0025_0.7_100,0.049404704598697,0.6536190267334284,0.1136197338028975,0.1496691072995368,86,86,26,12,5,6,7,93585.82585303856,93585.82585303856,9366.061549305514,3134.593001384902,1011.1621481564353,1271.9422662851157,959.819866295088,1000,141,1410.0,SINGER
5_15_1000_0.00025_0.0025_0.5_100,0.0603829739442947,0.8120611649008804,0.2454032314339719,0.2008877412112341,80,80,18,6,1,6,8,148505.66366569465,148505.66366569465,6223.829859648632,1377.351363039199,152.82749231954045,1377.351363039199,1181.77014416186,1000,106,1028.0,SINGER
4_15_1000_0.00025_0.0025_0.5_100,0.0438432835820895,0.9208257734912146,0.2732465752340848,0.2098011508162576,78,78,13,4,1,4,6,194106.8771451513,194106.8771451513,4055.269468028878,843.2424125427566,155.6086238524778,843.2424125427566,847.5830556360867,1000,96,1005.0,SINGER
3_15_1000_0.00025_0.0025_0.5_100,0.0544349747474747,0.7745086750653274,0.1687687530882191,0.1795960965462643,76,76,13,4,2,5,6,168755.22182881692,168755.22182881692,4055.269468028878,843.2424125427566,357.3228635878246,1120.537468596909,846.7548060721481,1000,96,1011.0,SINGER
9_14_1000_0.00025_0.00025_0.5_100,0.0645440251572327,0.9184486373165618,0.4692813163370065,0.2533403106580981,54,54,19,12,7,5,6,44070.06590845542,44070.06590845542,6747.064708365622,3479.391523090576,1683.3317289779277,1089.8982193906686,847.4445496254266,1000,106,1006.0,SINGER
8_14_1000_0.00025_0.00025_0.5_100,0.0732074983839689,0.7577314814814815,0.3688806678715433,0.2202370712717319,79,79,14,4,2,7,7,145116.79775496072,145116.79775496072,4338.503519461649,823.7881696938739,350.5332441634088,1688.2963462700643,1013.7505139381246,1000,105,1010.0,SINGER
9_14_1000_0.00025_0.00025_0.7_100,0.0382738000860721,0.7312538524563923,0.5215269039400898,0.2147087735197228,73,73,25,17,7,4,6,57581.83550330166,57581.83550330166,8650.546114498045,4970.526489198737,1529.8481788739464,758.779246780161,801.0812211532465,1000,147,1433.0,SINGER
6_14_1000_0.00025_0.00025_0.7_100,0.0332793002202104,0.9173181015742404,0.2235690853564618,0.1944285881937525,69,69,31,19,8,3,3,57146.61545293873,57146.61545293873,12651.657240215784,6045.998779232248,1865.645891802384,544.4830561464963,362.79870284788086,1000,134,1415.0,SINGER
10_14_1000_0.00025_0.00025_0.5_100,0.0358811748998664,0.9187852780605162,0.289009103046488,0.2062859795959571,62,62,29,9,4,3,6,61538.19533644061,61538.19533644061,13080.508418604828,2341.504641926608,819.8174332643295,573.0760583514901,847.7217484521294,1000,107,1004.0,SINGER
7_14_1000_0.00025_0.00025_0.7_100,0.0329907502569373,0.8166161320592895,0.2509823197342747,0.1832332929488907,85,85,26,13,6,4,5,92952.95735891764,92952.95735891764,9434.875016197127,3509.8810916391644,1276.795680557614,768.799923526017,650.3264145429616,1000,139,1419.0,SINGER
6_15_1000_0.00025_0.0025_0.5_100,0.0772122614227877,0.7082651072124757,0.1654817939771498,0.1851106181743952,69,69,20,6,0,7,10,113346.31174903,113346.31174903,7731.519796588429,1423.2055608338403,1000.0,1742.7783120545505,1541.1456178010158,1000,95,1012.0,SINGER
8_15_1000_0.00025_0.0025_0.5_100,0.0341307422667732,0.9753563268414752,0.2249602945999751,0.2039390128029588,78,78,13,5,4,3,5,157151.53618716265,157151.53618716265,3969.40040334828,1104.6034160805325,832.0970552419699,580.9512522868395,685.9260294927045,1000,101,1004.0,SINGER
5_15_1000_0.00025_0.0025_0.7_100,0.0419451871657754,0.7290895723895217,0.4441816353581144,0.2053523121781881,85,85,27,12,6,5,8,96987.13492502052,96987.13492502052,10108.77068036845,3173.984161073103,1284.2879697620056,1020.4271822638846,1121.386694520609,1000,136,1405.0,SINGER
8_13_1000_0.00025_2.5e-05_0.7_100,0.1432669082125603,0.7427247742944088,0.4245646490480249,0.2753802492501573,47,47,26,17,11,9,12,25124.837052432387,25124.837052432387,9470.085220430215,5097.913176540535,2810.3483781751625,2155.9294355060983,1802.8442979155125,1000,138,1400.0,SINGER
6_13_1000_0.00025_2.5e-05_0.7_100,0.1858108108108108,0.8506903673661463,0.2354954954954954,0.2929954469968138,19,19,11,7,7,6,7,5795.1587534271375,5795.1587534271375,2746.3411721995617,1526.9914947515456,1526.9914947515456,1255.7807871024293,958.9584579702454,1000,148,1418.0,SINGER
